date,collected_at,list_category,selector_version,group,ticker,Ticker,Company,Industry,Country,Market Cap,P/E,Volume,Price,Change,Earnings,Index,Forward P/E,PEG,P/S,P/FCF,EV/EBITDA,EV/Sales,ROE,ROA,ROIC,LTDebt/Eq,Debt/Eq,Dividend Gr. 5Y,EPS,EPS next Q,EPS This Y,EPS Next Y,EPS Past 3Y,EPS Past 5Y,EPS Next 5Y,Sales Past 3Y,Sales Past 5Y,Sales Q/Q,EPS Q/Q,EPS YoY TTM,Sales YoY TTM,Gross M,Oper M,Profit M,Insider Trans,Inst Trans,Perf Week,Perf Month,Perf Quart,Perf Half,Perf YTD,Perf Year,Perf 3Y,ATR,Volatility M,Beta,SMA20,SMA50,SMA200,RSI,Avg Volume,Rel Volume,Prev Close,Open,High,Low,Recom,Target Price,News Time,News Title,News URL,Daily Digest,Sector,P/C,Enterprise Value,Curr R,Quick R,Sales,Income,Inst Own,Perf 5Y,Volatility W,52W High,52W Low,Change from Open,Gap,Dividend Gr. 3Y,EPS Surprise,Revenue Surprise,grp_rank_basis,grp_category_rank,grp_sum_mid_rank,grp_rank_month,grp_rank_quarter,grp_rank_half,grp_momentum_confirmed,grp_momentum_score,grp_momentum_score_pctile,grp_momentum_accel,grp_momentum_weighted_mid,grp_rank_agreement,grp_regime_short_long,grp_rs_score,grp_rs_agreement,grp_rs_confirmed,grp_rs_accel,grp_rs_new_high,grp_rs_slope,atr_ext_50,risk_20ma_pct,risk_50ma_pct,range_atr,stage2,tight_range_7,range_atr_spark,atr_spark,relvol_spark
2026-09-09,2026-09-09T21:07:13Z,accel,v3,Oil & Gas Equipment & Services,USAC,USAC,USA Compression Partners LP,Oil & Gas Equipment & Services,USA,4.01B,25.89,"394,350",27.68,0.73%,Aug 04/b,-,16.94,0.53,3.41,12.95,10.33,5.92,122.35%,4.60%,4.51%,10.30,10.30,0.00%,1.07,0.33,51.75%,26.69%,-,-,32.14%,12.31%,8.37%,36.79%,40.77%,60.57%,19.87%,38.51%,30.11%,12.27%,0.02%,0.27%,1.76%,6.34%,0.07%,0.54%,20.35%,19.05%,26.62%,0.57,2.08%,0.24,2.86%,4.30%,4.55%,60.89,271.88K,1.45,27.48,27.85,27.87,27.62,2.83,30.50,9 hours,"USA Compression Partners, LP Announces Launch of $600 Million Offering of Senior Notes",https://finviz.com/news/390173/usa-compression-partners-lp-announces-launch-of-600-million-offering-of-senior-notes,"USA Compression Partners beats Q2 2026 estimates with EPS $0.31, revenue $342.1M, maintains 2026 EBITDA and DCF guidance",Energy,423.21,6.96B,1.35,0.68,1.18B,144.29M,36.31%,81.63%,1.78%,-9.39%,26.68%,-0.61%,1.35%,0.00%,11.35%,0.49%,accel,4,123.0,20.0,66.0,37.0,0.5667518949234119,0.7890442890442891,0.8958333333333334,0.2620489838799699,0.7683566433566433,0.7182764044967317,0.0512820512820513,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.0,0.5266666666666666,2.0020521101411193,0.027804783200466584,0.04122722914669212,0.4385964912280702,1,1,0.93|1.03|0.83|0.68|0.50|0.74|1.05|0.68|0.61|0.44,0.82|0.77|0.76|0.65|0.62|0.61|0.61|0.60|0.59|0.57,0.88|2.54|1.47|0.34|0.84|1.84|1.41|0.86|0.65|1.45
2026-09-09,2026-09-09T21:07:13Z,accel,v3,Oil & Gas Equipment & Services,LBRT,LBRT,Liberty Energy Inc,Oil & Gas Equipment & Services,USA,3.60B,29.96,"3,141,937",22.06,3.08%,Jul 22/a,RUT,133.00,2.02,0.86,-,8.83,1.11,6.12%,3.09%,3.54%,0.76,0.82,45.85%,0.74,0.12,84.01%,-39.91%,-24.94%,-,65.73%,-1.16%,32.91%,14.01%,-40.52%,-43.28%,2.29%,7.29%,1.33%,2.92%,-1.49%,5.23%,9.75%,4.40%,-21.58%,-22.10%,19.50%,120.16%,24.21%,1.02,4.38%,0.71,8.94%,3.82%,-11.07%,60.53,4.34M,0.72,21.40,21.46,22.22,21.20,1.77,28.73,Sep-01,Tamboran Resources starts Beetaloo gas commissioning and moves to extend Liberty Energy partnership,https://finance.yahoo.com/m/ccd33b7b-9a62-3e77-b81c-e9cb455468e9/tamboran-resources-starts.html,Q2 earnings beat overshadowed by 50% capex hike for delayed data center power pivot,Energy,6.48,4.66B,1.99,1.75,4.20B,122.42M,111.92%,121.26%,3.91%,-36.02%,120.82%,2.80%,0.28%,87.58%,5.88%,8.60%,accel,4,123.0,20.0,66.0,37.0,0.5667518949234119,0.7890442890442891,0.8958333333333334,0.2620489838799699,0.7683566433566433,0.7182764044967317,0.0512820512820513,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.0,0.5266666666666666,0.7957702055971689,0.08206352120433263,0.03679445193604317,0.9999999999999996,0,0,0.93|0.81|0.38|0.57|0.98|0.85|0.77|0.65|0.59|1.00,1.59|1.31|1.25|1.09|1.09|1.08|1.06|1.03|1.00|1.02,1.53|0.61|0.45|0.45|1.02|0.68|0.73|0.83|0.55|0.72
2026-09-09,2026-09-09T21:07:13Z,accel,v3,Oil & Gas Equipment & Services,NESR,NESR,National Energy Services Reunited Corp,Oil & Gas Equipment & Services,USA,3.50B,38.12,"1,360,494",34.70,1.52%,Aug 10/b,RUT,11.93,0.19,2.16,22.39,12.46,2.24,9.44%,4.76%,7.62%,0.18,0.29,-,0.91,0.50,119.89%,59.37%,-,-1.73%,62.48%,13.34%,9.68%,59.07%,173.86%,21.73%,23.55%,12.23%,9.34%,5.77%,-36.72%,9.35%,-0.06%,-3.05%,44.22%,65.71%,121.58%,256.26%,630.53%,1.49,4.90%,0.45,0.56%,12.46%,46.80%,59.01,2.21M,0.61,34.18,34.20,35.45,34.20,1.14,43.00,Aug-11,"The Best ""Strong Buy"" Momentum Stocks to Buy Now in August",https://finviz.com/news/380922/the-best-strong-buy-momentum-stocks-to-buy-now-in-august,"NESR posts record Q2 2026 with EPS $0.44 and revenue $520.8M beating estimates, unveils $0.10 quarterly dividend and $50M buyback",Energy,20.00,3.62B,1.02,0.86,1.62B,93.38M,87.61%,206.00%,3.48%,-6.06%,264.77%,1.46%,0.06%,-,24.75%,16.10%,accel,4,123.0,20.0,66.0,37.0,0.5667518949234119,0.7890442890442891,0.8958333333333334,0.2620489838799699,0.7683566433566433,0.7182764044967317,0.0512820512820513,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.0,0.5266666666666666,2.580258215598209,0.005568814638027003,0.11079494931531211,0.8389261744966443,1,0,0.75|0.59|0.76|0.56|0.56|0.64|1.08|0.55|0.63|0.84,1.53|1.82|1.79|1.70|1.65|1.61|1.62|1.56|1.52|1.49,1.09|0.81|0.74|0.59|0.79|0.69|0.50|0.85|0.74|0.61
2026-09-09,2026-09-09T21:07:13Z,accel,v3,Oil & Gas Equipment & Services,EROK,EROK,EagleRock Land LLC,Oil & Gas Equipment & Services,USA,3.45B,-,"96,974",26.21,-0.19%,Aug 10/a,-,-,-,-,-,-,-,-,-,-,0.00,0.00,-,-,0.17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.22%,20.25%,3.88%,7.77%,25.71%,-,13.96%,-,-,1.08,4.96%,-,2.83%,12.69%,15.82%,62.28,198.30K,0.49,26.26,26.37,26.58,25.80,1.50,29.14,Aug-31,"SLB Stock Surged With Its Sector, But Its Fastest-Growing Line Was Not Drilling",https://finance.yahoo.com/m/39e86981-e293-3845-b5a1-193d041e1978/slb-stock-surged-with-its.html,Post-Q2 earnings momentum and rising oil prices drive 6% EROK gain,Energy,55.81,4.80B,2.06,2.06,-,-,83.10%,-,3.01%,-4.41%,32.71%,-0.61%,0.42%,-,-321.37%,-4.25%,accel,4,123.0,20.0,66.0,37.0,0.5667518949234119,0.7890442890442891,0.8958333333333334,0.2620489838799699,0.7683566433566433,0.7182764044967317,0.0512820512820513,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.0,0.5266666666666666,2.7328733694205334,0.027521151414956757,0.1126098145354512,0.72222222222222,1,0,0.87|0.91|0.94|0.90|0.81|0.69|0.59|0.72,1.28|1.28|1.27|1.26|1.24|1.21|1.17|1.08,0.38|0.51|0.47|0.62|0.43|0.66|0.65|0.49
2026-09-09,2026-09-09T21:07:13Z,accel,v3,Oil & Gas Equipment & Services,EFXT,EFXT,Enerflex Ltd,Oil & Gas Equipment & Services,Canada,2.76B,52.23,"217,915",22.57,0.13%,Aug 06/b,-,12.27,0.22,1.07,11.60,7.47,1.28,4.61%,1.86%,3.04%,0.49,0.51,-3.29%,0.43,0.34,162.98%,34.46%,-,-6.59%,57.07%,23.48%,23.16%,-5.37%,-49.51%,-58.45%,10.35%,22.61%,11.09%,2.06%,0.00%,-0.68%,10.85%,10.04%,-8.66%,2.40%,46.27%,122.58%,270.00%,0.93,4.20%,1.57,6.92%,2.11%,7.34%,58.87,600.97K,0.36,22.54,22.82,23.26,22.34,1.33,31.59,Aug-06,Enerflex: Q2 Earnings Snapshot,https://finance.yahoo.com/energy/articles/enerflex-q2-earnings-snapshot-100837425.html,"Enerflex posts Q2 2026 EPS $0.25 (-49% YoY) on revenue $582M (-5% YoY), misses EPS and revenue estimates",Energy,37.24,3.28B,1.19,0.86,2.57B,53.00M,75.74%,268.81%,4.76%,-22.57%,124.91%,-1.10%,1.24%,11.20%,-20.48%,-4.08%,accel,4,123.0,20.0,66.0,37.0,0.5667518949234119,0.7890442890442891,0.8958333333333334,0.2620489838799699,0.7683566433566433,0.7182764044967317,0.0512820512820513,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.0,0.5266666666666666,0.5014905915294787,0.06472128694350918,0.020663989814905415,0.9892473118279588,1,0,0.99|0.85|0.62|0.88|0.52|0.67|1.43|1.39|1.09|0.99,0.96|0.96|0.93|0.93|0.90|0.87|0.90|0.93|0.94|0.93,1.71|0.60|0.91|0.50|0.86|1.99|1.17|0.83|0.64|0.36
2026-09-09,2026-09-09T21:07:13Z,accel,v3,Oil & Gas Equipment & Services,WTTR,WTTR,Select Water Solutions Inc,Oil & Gas Equipment & Services,USA,2.64B,76.69,"1,373,626",20.50,-1.44%,Aug 04/a,RUT,28.04,0.72,1.85,-,11.70,2.09,3.46%,1.92%,2.53%,0.21,0.28,-,0.27,0.20,50.48%,11.40%,-25.88%,-,38.83%,0.48%,18.39%,8.67%,61.95%,-17.11%,-1.95%,15.81%,4.40%,2.24%,-36.74%,3.50%,2.14%,-1.87%,11.90%,47.80%,94.87%,143.76%,147.29%,0.86,3.77%,1.00,1.97%,3.53%,30.16%,54.70,1.72M,0.80,20.80,20.88,21.18,20.27,1.17,24.43,Sep-03,SELECT WATER SOLUTIONS ANNOUNCES RELEASE OF 2025 SUSTAINABILITY REPORT,https://finviz.com/news/388899/select-water-solutions-announces-release-of-2025-sustainability-report,"Select Water Solutions expands 12-year Northern Delaware Basin water infrastructure agreement, adding 256,000 newly dedicated acres with large public operator",Energy,79.14,2.99B,1.58,1.40,1.43B,31.98M,92.47%,296.52%,3.39%,-9.09%,145.22%,-1.82%,0.38%,77.58%,78.15%,6.02%,accel,4,123.0,20.0,66.0,37.0,0.5667518949234119,0.7890442890442891,0.8958333333333334,0.2620489838799699,0.7683566433566433,0.7182764044967317,0.0512820512820513,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.0,0.5266666666666666,0.8127629560244263,0.019319407668922255,0.0340963971795613,1.058139534883721,1,0,0.71|0.66|0.55|0.77|0.79|1.04|0.65|1.01|0.44|1.06,0.85|1.04|1.01|0.92|0.91|0.91|0.89|0.89|0.85|0.86,1.73|0.37|0.56|0.78|0.87|0.96|0.85|0.58|0.64|0.80
2026-09-09,2026-09-09T21:07:13Z,accel,v3,Oil & Gas Equipment & Services,INVX,INVX,Innovex International Inc,Oil & Gas Equipment & Services,USA,2.09B,33.71,"689,748",29.84,0.13%,Aug 03/a,RUT,16.10,0.68,2.09,16.80,10.22,1.94,5.99%,4.82%,5.52%,0.05,0.07,-,0.89,0.39,39.67%,15.53%,-,-,23.60%,39.30%,21.80%,9.21%,62.24%,-69.48%,15.03%,26.06%,11.18%,6.17%,-34.53%,0.65%,-1.36%,2.30%,4.96%,14.59%,36.44%,83.07%,2.19%,1.26,3.99%,0.91,-0.42%,6.72%,14.36%,52.63,605.08K,1.14,29.80,30.00,30.57,29.52,1.40,34.50,Aug-06,"Innovex International, Inc. Announces Pricing of Underwritten Offering of 5,000,000 Shares of Common Stock by Selling Stockholders",https://finviz.com/news/379283/innovex-international-inc-announces-pricing-of-underwritten-offering-of-5000000-shares-of-common-stock-by-selling-stockholders,"Innovex International prices 5,000,000-share secondary offering by Amberjack affiliates, will receive no proceeds",Energy,9.40,1.94B,5.01,3.32,997.53M,61.56M,74.30%,29.68%,4.16%,-11.48%,83.18%,-0.53%,0.67%,-,3.69%,1.37%,accel,4,123.0,20.0,66.0,37.0,0.5667518949234119,0.7890442890442891,0.8958333333333334,0.2620489838799699,0.7683566433566433,0.7182764044967317,0.0512820512820513,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.0,0.5266666666666666,1.4912543728135923,-0.00421771440048195,0.0629685157421289,0.8333333333333339,1,0,3.42|0.67|0.66|0.91|0.78|0.85|1.21|0.87|0.96|0.83,1.44|1.44|1.40|1.30|1.29|1.27|1.30|1.28|1.28|1.26,3.10|1.07|0.90|1.25|1.27|1.05|1.42|2.48|1.43|1.14
2026-09-09,2026-09-09T21:07:13Z,accel,v3,Oil & Gas Equipment & Services,XPRO,XPRO,Expro Ltd,Oil & Gas Equipment & Services,USA,2.04B,101.22,"742,466",18.19,0.50%,Jul 28/b,RUT,17.57,0.42,1.31,18.25,7.45,1.30,1.37%,0.90%,1.25%,0.10,0.11,-,0.18,0.28,105.79%,11.79%,-,-,41.82%,7.90%,18.94%,-6.99%,-88.65%,-70.32%,-7.11%,10.08%,5.11%,1.33%,-1.05%,-5.78%,3.23%,1.90%,11.87%,6.44%,36.25%,50.45%,-20.78%,0.77,3.89%,0.95,0.11%,8.64%,13.43%,55.87,1.08M,0.69,18.10,18.39,18.62,17.99,2.29,17.40,Jul-28,Expro Misses Earnings Estimates but Issues Stronger Revenue Outlook,https://finviz.com/news/373418/expro-misses-earnings-estimates-but-issues-stronger-revenue-outlook,Expro commences major $380M Algeria production contract,Energy,10.24,2.02B,2.05,1.69,1.55B,20.73M,101.77%,5.27%,4.84%,-5.41%,56.81%,-1.09%,1.60%,-,-11.45%,1.50%,accel,4,123.0,20.0,66.0,37.0,0.5667518949234119,0.7890442890442891,0.8958333333333334,0.2620489838799699,0.7683566433566433,0.7182764044967317,0.0512820512820513,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.0,0.5266666666666666,1.8787368743186115,0.001098791329537643,0.0795287187039764,0.8181818181818215,1,0,0.91|0.59|1.22|2.05|1.06|0.77|0.82,0.80|0.78|0.76|0.82|0.82|0.81|0.77,0.80|0.66|0.74|1.20|0.70|0.50|0.69
2026-09-09,2026-09-09T21:07:13Z,accel,v3,Oil & Gas Equipment & Services,NEXT,NEXT,NextDecade Corp,Oil & Gas Equipment & Services,USA,2.01B,-,"2,525,940",7.54,0.94%,Jul 30/b,RUT,-,-,-,-,-,-,-352.95%,-3.11%,-3.42%,-,-,-,-1.36,-0.72,-108.82%,60.89%,-21.72%,-36.70%,6.13%,-,-,-,-5.79%,-71.38%,-,-,-,-,0.05%,-1.54%,-1.05%,8.02%,-7.26%,35.61%,43.07%,-24.11%,26.72%,0.33,4.51%,1.52,4.16%,3.85%,11.55%,56.89,2.74M,0.92,7.47,7.47,7.64,7.36,2.17,9.08,Jul-30,NextDecade Corporation Q2 2026 Earnings Call Summary,https://finance.yahoo.com/m/9816dfd2-dd85-3841-94b8-8334d1937289/nextdecade-corporation-q2.html,NextDecade advances Rio Grande LNG Phase 1 ahead of schedule and de-risks balance sheet with $4.6B refinancing supporting Train 6,Energy,4.02,14.92B,0.37,0.37,0.00M,-358.59M,35.86%,121.11%,3.33%,-28.43%,58.74%,0.94%,0.00%,-,62.08%,-,accel,4,123.0,20.0,66.0,37.0,0.5667518949234119,0.7890442890442891,0.8958333333333334,0.2620489838799699,0.7683566433566433,0.7182764044967317,0.0512820512820513,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.0,0.5266666666666666,0.8470550473439253,0.039938556067588366,0.037072701011073655,0.8484848484848465,1,,0.97|0.84|0.85,0.37|0.37|0.33,1.16|0.80|0.92
2026-09-09,2026-09-09T21:07:13Z,rs_new_high,v3,REIT - Hotel & Motel,HST,HST,Host Hotels & Resorts Inc,REIT - Hotel & Motel,USA,15.10B,14.79,"6,352,585",22.04,-0.14%,Aug 05/a,S&P 500,20.75,-,2.43,14.91,11.32,3.06,15.77%,7.84%,8.53%,0.88,0.88,31.95%,1.49,0.09,25.13%,-22.84%,7.70%,-,-2.17%,7.61%,30.43%,3.40%,8.32%,58.04%,4.93%,16.37%,14.36%,16.51%,-1.77%,-0.12%,1.85%,-2.78%,-7.25%,17.90%,28.01%,31.21%,45.18%,0.44,1.87%,1.11,-2.20%,-5.74%,7.41%,37.48,9.72M,0.65,22.07,21.95,22.06,21.83,1.90,25.24,Aug-14,Inflation and Taxes Are Eating Into Your Savings. What You Can Do About It.,https://www.barrons.com/articles/inflation-taxes-savings-strategies-48661915?mod=bar_FV,"Host Hotels beats internal expectations, raises 2026 RevPAR and EBITDA outlook on strong demand",Real Estate,7.73,19.02B,3.13,3.13,6.22B,1.03B,105.71%,46.67%,1.70%,-14.27%,46.59%,0.41%,-0.54%,34.34%,2.88%,1.50%,rs_new_high,2,153.0,51.0,87.0,15.0,0.3917479083965163,0.6946386946386945,0.7916666666666666,-0.0189763288354838,0.6520979020979021,0.5639592372553877,-0.0384615384615385,0.8333333333333334,0.3333333333333333,0.2777777777777778,0.0,1.0,1.2334545454545456,-3.0503057307640398,-0.022494887525562446,-0.06089539571398265,0.5227272727272737,0,1,0.63|1.23|1.79|0.73|1.60|0.67|0.98|0.67|1.00|0.52,0.51|0.52|0.57|0.56|0.58|0.57|0.57|0.55|0.55|0.44,1.02|1.29|1.31|1.04|0.93|1.07|1.04|1.01|1.07|0.65
2026-09-09,2026-09-09T21:07:13Z,rs_new_high,v3,REIT - Hotel & Motel,RHP,RHP,Ryman Hospitality Properties Inc,REIT - Hotel & Motel,USA,8.36B,30.08,"526,433",122.50,1.52%,Aug 06/a,RUT,23.91,1.50,3.05,12.08,14.88,4.58,35.12%,4.42%,5.57%,5.52,5.52,37.39%,4.07,0.45,11.54%,21.85%,16.58%,-,15.94%,12.58%,37.49%,13.56%,26.44%,-0.92%,12.25%,21.59%,19.87%,9.91%,0.00%,-1.13%,-0.78%,2.13%,1.75%,29.53%,29.47%,23.90%,40.66%,3.16,2.49%,1.23,-2.96%,-3.72%,13.23%,42.13,731.61K,0.72,120.66,122.89,122.92,120.46,1.14,138.07,Sep-08,"Ryman Hospitality Properties, Inc. Announces Third Quarter 2026 Earnings Conference Call - Tuesday, November 3, 2026, 10 a.m. ET",https://finviz.com/news/389859/ryman-hospitality-properties-inc-announces-third-quarter-2026-earnings-conference-call-tuesday-november-3-2026-10-am-et,"Ryman Hospitality closes $1.38 billion Grande Lakes Orlando Resort acquisition, updates 2026 guidance",Real Estate,21.01,12.58B,0.98,0.98,2.74B,271.94M,94.21%,57.85%,2.97%,-10.88%,46.15%,-0.32%,1.85%,136.84%,8.29%,1.96%,rs_new_high,2,153.0,51.0,87.0,15.0,0.3917479083965163,0.6946386946386945,0.7916666666666666,-0.0189763288354838,0.6520979020979021,0.5639592372553877,-0.0384615384615385,0.8333333333333334,0.3333333333333333,0.2777777777777778,0.0,1.0,1.2334545454545456,-1.4978070290765848,-0.030502885408079043,-0.03863730785209803,0.7784810126582303,0,0,0.83|0.52|1.25|1.26|1.31|0.62|1.20|1.75|0.86|0.78,3.19|3.08|3.07|3.13|3.21|3.12|3.16|3.36|3.32|3.16,0.74|0.66|1.00|0.80|0.89|0.73|0.86|1.38|1.40|0.72
2026-09-09,2026-09-09T21:07:13Z,rs_new_high,v3,REIT - Hotel & Motel,APLE,APLE,Apple Hospitality REIT Inc,REIT - Hotel & Motel,USA,3.67B,20.95,"2,696,288",15.53,1.77%,Aug 05/a,RUT,21.36,4.94,2.55,12.63,11.63,3.65,5.53%,3.58%,3.87%,0.44,0.51,36.85%,0.74,0.21,-3.67%,1.99%,5.25%,-,4.32%,4.48%,18.60%,4.73%,6.05%,-1.97%,1.17%,20.52%,17.81%,12.17%,0.03%,-0.17%,-0.26%,-1.15%,-2.45%,28.99%,31.05%,23.06%,-3.24%,0.34,1.88%,0.93,-3.32%,-5.03%,12.60%,40.18,2.84M,0.95,15.26,15.17,15.55,15.15,2.55,17.17,Aug-31,Apple Hospitality REIT Inc's Dividend Analysis,https://finance.yahoo.com/real-estate/articles/apple-hospitality-reit-incs-dividend-112247983.html,APLE falls 3.66% as shares trade ex-dividend for $0.08 monthly payout,Real Estate,193.48,5.26B,0.39,0.39,1.44B,175.27M,88.83%,6.63%,2.02%,-10.13%,43.13%,2.37%,-0.59%,12.18%,4.95%,2.72%,rs_new_high,2,153.0,51.0,87.0,15.0,0.3917479083965163,0.6946386946386945,0.7916666666666666,-0.0189763288354838,0.6520979020979021,0.5639592372553877,-0.0384615384615385,0.8333333333333334,0.3333333333333333,0.2777777777777778,0.0,1.0,1.2334545454545456,-2.4192128783702556,-0.034340091021928,-0.0529640939243971,1.176470588235295,0,0,0.82|1.12|1.18|0.62|1.48|0.97|0.91|0.66|1.06|1.18,0.34|0.34|0.33|0.32|0.33|0.33|0.33|0.32|0.32|0.34,0.62|0.91|1.54|1.04|1.50|1.13|1.00|0.86|1.40|0.95
2026-09-09,2026-09-09T21:07:13Z,rs_new_high,v3,REIT - Hotel & Motel,PK,PK,Park Hotels & Resorts Inc,REIT - Hotel & Motel,USA,3.08B,-,"2,647,623",15.28,1.13%,Aug 06/a,RUT,26.12,-,1.21,37.07,11.78,2.68,-5.02%,-1.98%,-2.87%,0.85,1.33,17.32%,-0.83,0.02,131.88%,28.31%,-,25.27%,-,0.53%,24.43%,1.19%,1036.25%,-405.10%,-1.36%,18.34%,11.92%,-6.45%,0.00%,9.82%,0.39%,5.31%,7.99%,42.67%,46.08%,30.49%,34.29%,0.42,2.57%,1.39,-1.14%,2.12%,23.96%,50.40,4.64M,0.57,15.11,15.08,15.30,14.92,2.67,15.23,Sep-01,Park Hotels & Resorts shares rise 1% after BMO upgrade,https://finviz.com/news/387500/park-hotels-resorts-shares-rise-1-after-bmo-upgrade,"BMO upgrades Park Hotels & Resorts to Outperform, raises target to $18 from $14 on portfolio transformation, higher RevPAR outlook",Real Estate,10.19,6.82B,0.28,0.28,2.54B,-164.00M,108.35%,-6.85%,3.10%,-5.68%,55.28%,1.33%,-0.20%,52.86%,-5.59%,3.02%,rs_new_high,2,153.0,51.0,87.0,15.0,0.3917479083965163,0.6946386946386945,0.7916666666666666,-0.0189763288354838,0.6520979020979021,0.5639592372553877,-0.0384615384615385,0.8333333333333334,0.3333333333333333,0.2777777777777778,0.0,1.0,1.2334545454545456,0.755264581351541,-0.011531458628363262,0.0207598903251078,0.9047619047619067,1,0,0.85|1.10|1.58|0.88|1.60|0.58|0.71|0.79|0.80|0.90,0.41|0.42|0.43|0.42|0.45|0.43|0.42|0.42|0.41|0.42,0.80|0.94|0.87|0.72|0.59|0.58|1.25|1.30|0.94|0.57
2026-09-09,2026-09-09T21:07:13Z,rs_new_high,v3,REIT - Hotel & Motel,DRH,DRH,Diamondrock Hospitality Co,REIT - Hotel & Motel,USA,2.48B,16.73,"1,852,399",12.07,0.84%,Jul 30/a,RUT,18.55,0.95,2.18,15.16,11.81,3.11,9.92%,5.02%,5.65%,0.79,0.79,-,0.72,0.15,67.44%,-11.67%,-1.96%,-,19.45%,3.81%,30.20%,4.11%,137.81%,159.56%,1.03%,19.38%,16.26%,13.09%,-1.46%,2.11%,0.58%,-0.49%,3.16%,26.79%,34.71%,45.01%,52.63%,0.30,2.36%,1.03,-2.83%,-3.20%,13.90%,41.94,2.50M,0.74,11.97,11.87,12.08,11.85,2.07,13.71,Aug-05,Private Equity Bidders Intensify Competition for US Hotels,https://finance.yahoo.com/m/96394d40-4e66-3aa6-8b72-651c5c57a7e0/private-equity-bidders.html,DRH drops 3.81% after $200M equity offering filing,Real Estate,16.98,3.53B,1.32,1.32,1.14B,148.78M,114.74%,45.16%,2.55%,-12.47%,62.18%,1.68%,-0.84%,74.72%,103.61%,1.05%,rs_new_high,2,153.0,51.0,87.0,15.0,0.3917479083965163,0.6946386946386945,0.7916666666666666,-0.0189763288354838,0.6520979020979021,0.5639592372553877,-0.0384615384615385,0.8333333333333334,0.3333333333333333,0.2777777777777778,0.0,1.0,1.2334545454545456,-1.3300275482093702,-0.029124215292785832,-0.03305785123966951,0.7666666666666682,0,0,0.93|1.39|1.39|0.67|1.79|1.23|1.58|0.59|0.87|0.77,0.27|0.28|0.28|0.27|0.29|0.31|0.33|0.32|0.32|0.30,1.17|1.83|0.75|0.85|1.16|2.08|2.68|1.67|1.09|0.74
2026-09-09,2026-09-09T21:07:13Z,rs_new_high,v3,REIT - Hotel & Motel,SHO,SHO,Sunstone Hotel Investors Inc,REIT - Hotel & Motel,USA,2.04B,48.98,"1,682,533",10.99,1.20%,Aug 06/b,RUT,48.38,0.52,2.04,20.84,13.08,3.05,2.74%,1.75%,1.85%,0.52,0.52,48.41%,0.22,0.06,641.35%,-23.39%,-50.15%,-,93.54%,1.73%,29.08%,6.67%,304.06%,945.58%,7.28%,19.63%,9.72%,4.18%,-3.13%,0.28%,0.27%,1.76%,-5.09%,18.30%,22.93%,17.16%,22.37%,0.23,2.12%,1.02,-0.90%,-2.83%,8.78%,43.93,2.71M,0.62,10.86,10.80,11.01,10.77,2.50,11.71,Aug-06,Sunstone Hotel: Q2 Earnings Snapshot,https://finance.yahoo.com/real-estate/articles/sunstone-hotel-q2-earnings-snapshot-114136221.html,"Sunstone Q2 2026 FFO $0.32 beats $0.30 consensus, raises 2026 outlook, sells Hyatt Regency San Francisco at nearly 20x EBITDA",Real Estate,10.03,3.06B,6.54,6.54,1.00B,41.98M,106.13%,-7.38%,1.91%,-8.95%,26.47%,1.76%,-0.55%,53.26%,66.87%,3.91%,rs_new_high,2,153.0,51.0,87.0,15.0,0.3917479083965163,0.6946386946386945,0.7916666666666666,-0.0189763288354838,0.6520979020979021,0.5639592372553877,-0.0384615384615385,0.8333333333333334,0.3333333333333333,0.2777777777777778,0.0,1.0,1.2334545454545456,-1.3916309829031108,-0.00908173562058532,-0.02912421529278576,1.043478260869566,0,0,1.07|0.96|1.17|0.61|1.04|0.55|1.14|1.43|1.17|1.04,0.29|0.28|0.24|0.23|0.23|0.22|0.22|0.23|0.23|0.23,0.97|1.68|0.77|0.97|0.74|0.75|0.88|1.09|1.02|0.62
