date,session,collected_at,ticker,group,list_category,trigger,stop,atr,price,open,high,low,change,status,atr_from_lod,reclaim_ref,reclaim_ref_value,RSI,Volatility W,Volatility M,Rel Volume,52W High
2026-08-14,morning,2026-08-14T14:07:07Z,FANG,Oil & Gas E&P,emerging,199.91,196.66,6.24,203.92,200.95,204.13,200.68,2.21,gapped_through,0.5192307692307662,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,FFIV,Software - Infrastructure,leaders,423.6,412.55,14.76,412.42,419.04,429.99,411.39,-0.86,invalidated,,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,FIG,Software - Application,emerging,26.8,23.37,2.11,25.59,26.29,26.5,25.3,-2.88,setting_up,,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,FORM,Semiconductor Equipment & Materials,rs_new_high,135.64,127.26,10.14,133.78,130.03,133.85,129.44,1.6,setting_up,,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,FROG,Software - Application,emerging,95.71,86.18,5.79,96.99,95.72,98.32,95.34,1.93,gapped_through,0.2849740932642472,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,FTNT,Software - Infrastructure,leaders,165.75,160.14,6.67,161.06,166.98,165.75,160.83,-2.65,gapped_through,0.03448275862068812,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,GDDY,Software - Infrastructure,leaders,100.82,91.27,5.21,96.33,101.1,101.99,96.28,-4.14,gapped_through,0.009596928982724982,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,GEN,Software - Infrastructure,leaders,29.6,28.67,0.96,28.89,29.63,29.7,28.88,-2.3,gapped_through,0.010416666666668295,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,GH,Diagnostics & Research,leaders,166.04,158.93,7.96,157.21,158.38,159.71,156.74,-1.46,invalidated,,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,GILD,Drug Manufacturers - General,leaders,138.3,136.03,3.97,136.88,136.81,137.26,135.91,-0.91,setting_up,,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,HNGE,Health Information Services,accel,88.66,86.0,4.51,86.66,87.82,88.89,86.5,-0.87,failed_breakout,,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,HQY,Health Information Services,accel,107.45,104.39,3.08,105.41,105.99,106.21,105.21,-0.17,setting_up,,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,HUBB,Electrical Equipment & Parts,accel,511.92,502.31,16.7,511.26,505.97,511.56,506.19,0.82,setting_up,,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,HUBS,Software - Application,emerging,242.82,209.94,19.26,231.26,241.54,241.54,229.26,-3.85,setting_up,,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,ICLR,Diagnostics & Research,leaders,167.87,160.05,7.57,165.29,166.65,166.81,164.92,-1.31,setting_up,,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,ILMN,Diagnostics & Research,leaders,194.5,187.44,7.6,191.53,189.91,192.73,189.48,-0.58,setting_up,,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,IOT,Software - Infrastructure,leaders,41.4,39.34,2.23,40.12,41.85,41.99,40.02,-2.48,gapped_through,0.04484304932735171,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,JNJ,Drug Manufacturers - General,leaders,262.62,259.65,5.74,260.05,260.7,261.63,259.9,-0.77,setting_up,,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,LLY,Drug Manufacturers - General,leaders,1240.1,1206.0,40.68,1180.93,1201.0,1196.02,1171.55,-2.32,invalidated,,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,LOGI,Computer Hardware,rs_new_high,107.31,103.27,3.59,103.26,104.62,105.09,103.14,-1.21,invalidated,,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,MEDP,Diagnostics & Research,leaders,602.5,581.29,19.77,578.9,581.95,581.95,572.8,-0.52,invalidated,,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,MLI,Metal Fabrication,leaders,68.25,66.58,1.88,66.32,66.0,66.76,66.16,-0.44,invalidated,,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,MMYT,Travel Services,leaders,61.05,59.46,2.79,60.51,61.43,61.65,60.04,-0.38,gapped_through,0.16845878136200676,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,MRK,Drug Manufacturers - General,leaders,135.68,133.05,3.35,134.71,133.4,135.24,134.25,-0.62,setting_up,,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,MTD,Diagnostics & Research,leaders,1446.23,1405.72,37.61,1410.46,1410.0,1423.94,1408.3,-1.42,setting_up,,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,MTDR,Oil & Gas E&P,emerging,52.22,50.76,1.97,53.07,52.84,53.1,52.25,2.85,gapped_through,0.41624365482233516,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,NBIS,Software - Infrastructure,leaders,275.96,247.38,26.63,270.64,258.01,271.66,257.0,6.12,setting_up,,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,NE,Oil & Gas Drilling,emerging,44.41,43.11,1.57,45.57,44.33,45.64,44.44,2.89,triggered,0.7197452229299379,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,NVDA,Semiconductors,accel,227.23,223.71,7.23,226.16,226.8,227.49,225.02,0.38,failed_breakout,,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,NVT,Electrical Equipment & Parts,accel,172.9,167.44,8.42,173.51,168.63,173.49,168.28,2.06,triggered,0.6211401425178135,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,OKTA,Software - Infrastructure,leaders,155.9,146.75,6.89,150.77,156.18,156.39,149.53,-2.7,gapped_through,0.17997097242380394,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,ONTO,Semiconductor Equipment & Materials,rs_new_high,342.8,327.23,25.64,343.46,334.89,344.58,334.89,1.67,triggered,0.33424336973478913,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,ORCL,Software - Infrastructure,leaders,159.26,151.91,7.58,154.59,155.84,156.39,153.1,-1.04,setting_up,,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,OVV,Oil & Gas E&P,emerging,62.73,61.3,2.01,63.45,62.96,63.46,62.71,1.83,gapped_through,0.36815920398010055,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,OXY,Oil & Gas E&P,emerging,58.07,57.17,1.72,58.68,58.12,58.69,57.83,1.7,gapped_through,0.49418604651162873,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,PR,Oil & Gas E&P,emerging,21.29,20.88,0.67,21.53,21.29,21.55,21.2,2.04,triggered,0.4925373134328386,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,QGEN,Diagnostics & Research,leaders,43.79,43.05,1.09,43.33,43.64,43.72,43.28,0.22,setting_up,,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,QNT,Software - Application,emerging,71.47,66.09,6.16,69.14,68.36,70.5,67.24,0.93,setting_up,,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,QRVO,Semiconductors,accel,98.87,97.76,2.99,98.73,98.82,99.07,98.03,0.29,failed_breakout,,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,RCL,Travel Services,leaders,313.5,307.19,10.45,308.82,309.04,312.5,308.55,-0.34,setting_up,,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,RELY,Software - Infrastructure,leaders,25.74,24.31,1.22,26.68,25.78,26.73,25.78,4.16,gapped_through,0.7377049180327857,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,RGTI,Computer Hardware,rs_new_high,19.36,18.31,1.24,19.02,18.38,19.25,18.42,2.15,setting_up,,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,RIG,Oil & Gas Drilling,emerging,5.78,5.57,0.24,5.93,5.77,5.94,5.76,3.67,triggered,0.708333333333333,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,ROP,Software - Application,emerging,400.13,387.82,12.28,389.46,402.37,401.68,389.09,-2.02,gapped_through,0.03013029315960949,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,RRC,Oil & Gas E&P,emerging,40.06,39.44,1.11,40.22,40.01,40.23,39.87,0.79,triggered,0.3153153153153166,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,RVTY,Diagnostics & Research,leaders,118.34,115.67,3.75,116.95,116.51,117.72,116.32,-0.47,setting_up,,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,SHC,Diagnostics & Research,leaders,19.18,18.82,0.53,18.9,19.0,18.96,18.85,-0.66,setting_up,,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,SITM,Semiconductors,accel,709.06,671.11,52.97,708.2,695.51,709.0,685.57,2.95,setting_up,,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,SKHY,Semiconductors,accel,168.5,153.41,14.97,171.27,169.37,171.54,166.73,3.38,gapped_through,0.3032732130928537,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,SLAB,Semiconductors,accel,219.2,217.77,1.29,218.54,218.24,218.68,218.2,0.11,setting_up,,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,SM,Oil & Gas E&P,emerging,32.62,31.59,1.46,33.66,32.94,33.7,32.74,3.82,gapped_through,0.6301369863013662,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,STRC,Software - Application,emerging,95.9,95.7,1.99,94.57,95.25,95.34,94.02,-0.73,invalidated,,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,STX,Computer Hardware,rs_new_high,934.77,861.55,74.57,987.98,940.88,988.47,920.0,7.23,gapped_through,0.9116266595145505,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,SUN,Oil & Gas Refining & Marketing,leaders,76.33,74.25,2.15,75.06,74.02,75.37,74.67,0.87,setting_up,,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,SWKS,Semiconductors,accel,70.32,69.0,3.01,70.22,70.29,70.4,69.32,0.67,failed_breakout,,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,TEM,Health Information Services,accel,55.55,53.84,3.44,52.93,53.9,54.04,52.43,-2.51,invalidated,,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,TER,Semiconductor Equipment & Materials,rs_new_high,422.32,398.0,30.06,413.93,410.23,415.76,400.46,0.83,setting_up,,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,TSEM,Semiconductors,accel,266.72,252.01,23.47,264.2,253.11,264.48,250.41,4.45,setting_up,,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,TSM,Semiconductors,accel,436.04,428.39,14.97,428.79,429.43,428.4,425.0,-0.4,setting_up,,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,TWLO,Software - Infrastructure,leaders,254.57,245.56,13.12,236.96,250.99,251.0,236.34,-5.0,invalidated,,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,TYL,Software - Application,emerging,331.86,311.07,14.34,328.43,329.85,335.0,327.48,-0.16,failed_breakout,,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,VAL,Oil & Gas Drilling,emerging,86.2,83.0,3.5,88.45,86.48,88.68,85.85,3.9,gapped_through,0.7428571428571453,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,VIK,Travel Services,leaders,106.81,104.34,3.06,106.76,106.48,107.75,106.11,0.61,failed_breakout,,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,VRSN,Software - Infrastructure,leaders,288.06,281.0,8.86,285.02,289.26,289.09,283.83,-0.74,gapped_through,0.13431151241534964,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,WAT,Diagnostics & Research,leaders,420.26,408.78,12.27,410.93,409.24,409.2,408.88,-0.62,setting_up,,,,,,,,
2026-08-14,morning,2026-08-14T14:07:07Z,XYZ,Software - Infrastructure,leaders,83.72,78.92,2.86,82.65,82.96,83.4,82.48,-0.52,setting_up,,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,AEIS,Electrical Equipment & Parts,rs_new_high,337.62,325.47,20.54,339.26,332.6,341.95,332.4,2.72,triggered,0.33398247322298025,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,AER,Rental & Leasing Services,leaders,152.47,147.1,3.91,152.36,152.12,152.31,152.45,-0.06,setting_up,,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,AKAM,Software - Infrastructure,leaders,126.73,123.94,6.22,122.99,124.56,125.58,122.56,-1.6,invalidated,,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,AMD,Semiconductors,accel,514.67,483.2,32.35,511.18,514.33,515.7,506.33,-0.62,failed_breakout,,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,ANET,Computer Hardware,rs_new_high,205.27,198.24,10.4,200.52,202.02,201.67,199.02,0.86,setting_up,,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,APH,Electronic Components,rs_new_high,167.89,165.25,6.52,168.18,168.76,169.28,166.54,0.64,gapped_through,0.2515337423312906,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,AR,Oil & Gas E&P,emerging,37.64,36.76,1.13,36.91,37.43,37.44,36.6,-1.24,setting_up,,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,ASML,Semiconductor Equipment & Materials,accel,1853.31,1820.41,72.98,1870.0,1871.79,1883.05,1860.12,1.41,gapped_through,0.13537955604275292,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,ASX,Semiconductors,accel,39.63,38.14,2.23,39.4,38.93,39.47,38.7,-0.37,setting_up,,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,ATI,Metal Fabrication,leaders,229.34,224.0,9.92,231.06,230.36,232.0,228.05,1.13,gapped_through,0.3034274193548378,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,AVT,Electronics & Computer Distribution,leaders,97.31,93.41,3.75,97.2,96.2,97.48,96.01,1.56,failed_breakout,,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,AYI,Electrical Equipment & Parts,rs_new_high,361.84,353.67,11.19,356.58,359.06,359.89,354.39,-0.52,setting_up,,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,BSP,Software - Application,leaders,42.2,39.26,4.88,38.26,39.2,39.48,37.38,-2.67,invalidated,,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,BSY,Software - Application,leaders,37.1,35.77,1.57,35.04,35.53,35.78,34.96,-3.3,invalidated,,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,CAMT,Semiconductor Equipment & Materials,accel,172.81,160.84,11.3,173.24,168.8,174.61,167.95,4.75,triggered,0.4681415929203558,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,CBRS,Semiconductors,accel,229.0,215.77,23.69,252.21,223.66,254.85,224.0,15.17,triggered,1.1907978049810048,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,CGNX,Scientific & Technical Instruments,rs_new_high,65.66,61.5,3.36,66.21,65.65,66.32,64.88,0.89,triggered,0.3958333333333328,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,CHRD,Oil & Gas E&P,emerging,139.13,134.57,4.96,138.39,137.32,138.56,136.58,0.78,setting_up,,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,CIEN,Communication Equipment,rs_new_high,446.15,422.49,31.35,441.06,438.38,444.64,427.45,2.87,setting_up,,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,CMC,Metal Fabrication,leaders,72.68,71.34,2.22,71.56,71.35,72.16,70.81,-0.1,setting_up,,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,CNQ,Oil & Gas E&P,emerging,48.47,47.83,1.2,48.55,48.25,48.61,48.22,1.21,triggered,0.2749999999999986,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,CNX,Oil & Gas E&P,emerging,36.14,35.21,0.94,35.46,35.71,35.83,35.11,-0.73,setting_up,,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,CRDO,Semiconductors,accel,266.62,253.75,22.08,276.17,274.33,284.3,272.3,6.26,gapped_through,0.175271739130435,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,CRWD,Software - Infrastructure,leaders,227.5,216.46,9.25,216.98,216.4,219.18,213.11,0.01,setting_up,,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,DDOG,Software - Application,leaders,257.96,248.39,16.53,247.79,251.39,254.22,245.99,-3.0,invalidated,,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,DELL,Computer Hardware,rs_new_high,500.76,488.65,32.68,473.46,497.38,496.66,472.25,-3.53,invalidated,,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,DT,Software - Application,leaders,51.99,48.99,2.18,47.27,47.53,48.1,46.79,-3.81,invalidated,,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,DVN,Oil & Gas E&P,emerging,45.94,44.7,1.34,46.53,46.28,46.65,46.04,1.49,gapped_through,0.3656716417910462,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,ENTG,Semiconductor Equipment & Materials,accel,163.87,158.76,10.13,163.89,161.49,164.6,161.02,1.32,triggered,0.28331688055281107,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,EOG,Oil & Gas E&P,emerging,143.74,141.31,3.97,144.06,143.6,144.13,142.32,1.02,triggered,0.43828715365239523,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,EQPT,Rental & Leasing Services,leaders,21.72,20.37,1.35,20.14,20.34,20.58,19.95,-2.38,invalidated,,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,FANG,Oil & Gas E&P,emerging,204.57,200.68,6.16,203.3,202.69,203.99,201.84,0.41,setting_up,,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,FIG,Software - Application,leaders,26.5,25.23,2.05,24.87,25.05,25.96,24.67,-2.16,invalidated,,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,FORM,Semiconductor Equipment & Materials,accel,134.29,127.36,9.91,137.86,134.94,139.0,133.19,4.76,gapped_through,0.4712411705348149,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,FROG,Software - Application,leaders,98.47,94.58,5.65,95.23,95.28,96.81,93.46,-0.98,setting_up,,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,FTNT,Software - Infrastructure,leaders,165.75,159.1,6.66,157.29,160.05,160.43,156.66,-1.7,invalidated,,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,FTV,Scientific & Technical Instruments,rs_new_high,61.85,61.43,1.43,61.33,61.32,61.58,61.24,-0.47,invalidated,,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,GATX,Rental & Leasing Services,leaders,180.77,178.48,4.3,181.09,179.22,180.7,180.7,0.25,triggered,0.0906976744186081,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,GDDY,Software - Infrastructure,leaders,101.99,94.49,5.37,94.31,93.42,94.58,93.49,-0.63,invalidated,,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,GEN,Software - Infrastructure,leaders,29.7,28.42,0.98,27.83,28.02,28.25,27.7,-2.28,invalidated,,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,HNGE,Health Information Services,accel,88.89,86.16,4.38,88.58,87.38,88.94,86.62,0.11,failed_breakout,,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,HQY,Health Information Services,accel,106.27,104.32,3.0,103.0,104.28,103.59,102.0,-1.65,invalidated,,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,HRI,Rental & Leasing Services,leaders,174.02,168.28,7.86,172.85,175.5,175.02,174.3,-0.38,gapped_through,-0.1844783715012744,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,HUBB,Electrical Equipment & Parts,rs_new_high,513.04,504.23,16.13,509.52,513.34,512.53,505.44,-0.37,gapped_through,0.2529448233106004,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,HUBS,Software - Application,leaders,241.54,223.61,19.16,217.45,222.02,223.26,215.66,-2.98,invalidated,,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,IONQ,Computer Hardware,rs_new_high,47.27,44.36,3.11,46.27,46.07,46.45,44.85,0.02,setting_up,,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,IOT,Software - Infrastructure,leaders,42.0,39.49,2.25,38.4,39.29,39.92,38.04,-3.5,invalidated,,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,JBL,Electronic Components,rs_new_high,370.38,360.51,15.94,369.6,368.07,370.56,364.7,1.79,failed_breakout,,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,LFUS,Electronic Components,rs_new_high,461.09,445.06,19.22,468.04,458.26,469.26,458.26,2.29,triggered,0.5088449531737789,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,MGY,Oil & Gas E&P,emerging,26.36,25.84,0.91,26.6,26.42,26.64,26.3,1.37,gapped_through,0.32967032967033044,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,MLI,Metal Fabrication,leaders,66.8,65.55,1.84,66.3,65.89,66.36,65.71,0.61,setting_up,,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,MMYT,Travel Services,leaders,61.65,60.04,2.7,59.99,60.73,62.31,59.98,-0.71,invalidated,,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,MPWR,Semiconductors,accel,1404.14,1355.11,82.72,1432.7,1413.2,1442.21,1411.6,2.19,gapped_through,0.2550773694390732,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,MTDR,Oil & Gas E&P,emerging,53.74,52.25,1.99,54.03,53.96,53.87,53.38,0.63,gapped_through,0.32663316582914503,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,MU,Semiconductors,accel,984.0,956.2,72.75,1015.93,999.23,1024.92,995.26,4.56,gapped_through,0.28412371134020564,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,MXL,Semiconductors,accel,85.0,76.62,8.51,85.4,86.67,88.77,83.99,0.66,gapped_through,0.16568742655699303,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,NBIS,Software - Infrastructure,leaders,278.66,256.9,26.41,271.13,276.88,278.08,263.93,-2.36,setting_up,,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,NE,Oil & Gas Drilling,emerging,45.66,44.37,1.56,45.25,45.17,45.25,44.8,0.33,setting_up,,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,NET,Software - Infrastructure,leaders,331.95,315.19,17.07,309.2,311.49,314.98,306.85,-2.08,invalidated,,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,NOV,Oil & Gas Equipment & Services,emerging,21.3,20.75,0.66,21.47,21.25,21.49,21.21,1.56,triggered,0.3939393939393909,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,NOVT,Scientific & Technical Instruments,rs_new_high,169.31,165.58,7.2,164.82,165.96,166.56,165.2,-1.06,invalidated,,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,NOW,Software - Application,leaders,128.65,122.17,6.48,120.5,122.44,123.36,119.83,-2.83,invalidated,,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,NVDA,Semiconductors,accel,227.49,224.5,6.93,225.55,226.02,227.15,225.03,0.17,setting_up,,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,NVT,Electrical Equipment & Parts,rs_new_high,173.99,168.28,8.23,175.71,174.0,176.3,173.43,2.52,gapped_through,0.2770352369380317,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,OKTA,Software - Infrastructure,leaders,156.39,146.81,7.09,146.29,148.7,149.84,144.62,-0.77,invalidated,,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,ONTO,Semiconductor Equipment & Materials,accel,346.9,330.98,24.94,344.12,341.79,346.23,336.87,3.74,setting_up,,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,OVV,Oil & Gas E&P,emerging,63.57,62.62,1.96,63.53,63.32,63.89,63.13,0.81,failed_breakout,,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,OXY,Oil & Gas E&P,emerging,58.94,57.83,1.69,58.57,58.64,58.76,58.06,0.36,setting_up,,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,PR,Oil & Gas E&P,emerging,21.69,21.2,0.66,21.69,21.6,21.73,21.55,0.91,triggered,0.21212121212121296,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,QBTS,Computer Hardware,rs_new_high,21.45,20.42,1.51,20.93,20.77,21.16,20.19,-1.13,setting_up,,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,QNT,Software - Application,leaders,70.5,62.86,6.27,64.3,63.51,65.81,62.52,1.12,setting_up,,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,QRVO,Semiconductors,accel,99.07,96.25,2.98,98.06,97.57,98.33,96.76,-0.05,setting_up,,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,RAL,Electronic Components,rs_new_high,72.52,70.6,2.73,72.46,71.93,72.89,71.96,0.24,failed_breakout,,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,RCL,Travel Services,leaders,313.0,304.9,10.28,302.92,304.11,305.21,302.01,-0.68,invalidated,,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,RELY,Software - Infrastructure,leaders,26.74,25.78,1.21,26.32,26.36,26.5,26.06,0.08,setting_up,,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,RGTI,Computer Hardware,rs_new_high,19.25,18.4,1.21,18.83,18.65,18.94,18.22,0.08,setting_up,,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,RRC,Oil & Gas E&P,emerging,40.65,39.87,1.09,39.67,40.31,40.32,39.35,-1.61,invalidated,,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,SITM,Semiconductors,accel,715.72,685.57,51.34,747.48,724.49,747.58,724.25,5.0,gapped_through,0.4524737047136739,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,SKHY,Semiconductors,accel,171.58,163.76,14.46,172.98,172.58,174.31,171.69,4.0,gapped_through,0.08921161825726086,,,,,,,
2026-08-17,morning,2026-08-17T14:07:06Z,SLAB,Semiconductors,accel,218.87,218.2,1.24,218.92,218.68,218.8,218.55,0.23,triggered,0.2983870967741743,,,,,,,
